Date,Site_ID,Grade_Description,Competitor_Price
2019-11-14,10808,Unleaded Gas,2.2215
2019-11-14,10818,Diesel,2.7139999999999995
2019-11-14,10818,Midgrade Gas,2.564
2019-11-14,10818,Premium Gas,2.924
2019-11-14,10818,Unleaded Gas,2.2449999999999997
2019-11-14,10838,Diesel,2.619
2019-11-14,10838,Midgrade Gas,2.5915
2019-11-14,10838,Premium Gas,2.839
2019-11-14,10838,Unleaded Gas,2.1865
2019-11-15,10808,Diesel,2.6523333333333334
2019-11-15,10808,Midgrade Gas,2.409
2019-11-15,10808,Premium Gas,2.609
2019-11-15,10808,Unleaded Gas,2.2015
2019-11-15,10818,Diesel,2.7139999999999995
2019-11-15,10818,Midgrade Gas,2.601
2019-11-15,10818,Premium Gas,2.937
2019-11-15,10818,Unleaded Gas,2.2449999999999997
2019-11-15,10838,Diesel,2.619
2019-11-15,10838,Midgrade Gas,2.594
2019-11-15,10838,Premium Gas,2.804
2019-11-15,10838,Unleaded Gas,2.1665
2019-11-16,10808,Diesel,2.6523333333333334
2019-11-16,10808,Midgrade Gas,2.379
2019-11-16,10808,Premium Gas,2.579
2019-11-16,10808,Unleaded Gas,2.1839999999999997
2019-11-16,10818,Diesel,2.7139999999999995
2019-11-16,10818,Midgrade Gas,2.601
2019-11-16,10818,Premium Gas,2.937
2019-11-16,10818,Unleaded Gas,2.239
2019-11-16,10838,Diesel,2.619
2019-11-16,10838,Midgrade Gas,2.5665
2019-11-16,10838,Premium Gas,2.8440000000000003
2019-11-16,10838,Unleaded Gas,2.149
2019-11-17,10808,Diesel,2.6523333333333334
2019-11-17,10808,Midgrade Gas,2.379
2019-11-17,10808,Premium Gas,2.579
2019-11-17,10808,Unleaded Gas,2.1839999999999997
2019-11-17,10818,Diesel,2.7139999999999995
2019-11-17,10818,Midgrade Gas,2.601
2019-11-17,10818,Premium Gas,2.937
2019-11-17,10818,Unleaded Gas,2.239
2019-11-17,10838,Diesel,2.619
2019-11-17,10838,Midgrade Gas,2.5564999999999998
2019-11-17,10838,Premium Gas,2.8040000000000003
2019-11-17,10838,Unleaded Gas,2.1515
2019-11-18,10808,Diesel,2.6323333333333334
2019-11-18,10808,Midgrade Gas,2.379
2019-11-18,10808,Premium Gas,2.579
2019-11-18,10808,Unleaded Gas,2.1839999999999997
2019-11-18,10818,Diesel,2.7139999999999995
2019-11-18,10818,Midgrade Gas,2.601
2019-11-18,10818,Premium Gas,2.937
2019-11-18,10818,Unleaded Gas,2.2369999999999997
2019-11-18,10838,Diesel,2.619
2019-11-18,10838,Midgrade Gas,2.5465
2019-11-18,10838,Premium Gas,2.794
2019-11-18,10838,Unleaded Gas,2.139
2019-11-19,10808,Diesel,2.6323333333333334
2019-11-19,10808,Midgrade Gas,2.379
2019-11-19,10808,Premium Gas,2.579
2019-11-19,10808,Unleaded Gas,2.1839999999999997
2019-11-19,10818,Diesel,2.7656666666666663
2019-11-19,10818,Midgrade Gas,2.601
2019-11-19,10818,Premium Gas,2.937
2019-11-19,10818,Unleaded Gas,2.2369999999999997
2019-11-19,10838,Diesel,2.619
2019-11-19,10838,Midgrade Gas,2.5839999999999996
2019-11-19,10838,Premium Gas,2.894
2019-11-19,10838,Unleaded Gas,2.184
2019-11-20,10808,Diesel,2.6323333333333334
2019-11-20,10808,Midgrade Gas,2.389
2019-11-20,10808,Premium Gas,2.579
2019-11-20,10808,Unleaded Gas,2.1864999999999997
2019-11-20,10818,Diesel,2.7656666666666663
2019-11-20,10818,Midgrade Gas,2.5765000000000002
2019-11-20,10818,Premium Gas,2.965666666666667
2019-11-20,10818,Unleaded Gas,2.2369999999999997
2019-11-20,10838,Diesel,2.619
2019-11-20,10838,Midgrade Gas,2.6464999999999996
2019-11-20,10838,Premium Gas,2.879
2019-11-20,10838,Unleaded Gas,2.274
2019-11-21,10808,Diesel,2.6323333333333334
2019-11-21,10808,Midgrade Gas,2.389
2019-11-21,10808,Premium Gas,2.579
2019-11-21,10808,Unleaded Gas,2.1665
2019-11-21,10818,Diesel,2.7656666666666663
2019-11-21,10818,Midgrade Gas,2.535666666666667
2019-11-21,10818,Premium Gas,2.965666666666667
2019-11-21,10818,Unleaded Gas,2.2369999999999997
2019-11-21,10838,Diesel,2.619
2019-11-21,10838,Midgrade Gas,2.6514999999999995
2019-11-21,10838,Premium Gas,2.879
2019-11-21,10838,Unleaded Gas,2.2865
2019-11-22,10808,Diesel,2.6156666666666664
2019-11-22,10808,Midgrade Gas,2.379
2019-11-22,10808,Premium Gas,2.579
2019-11-22,10808,Unleaded Gas,2.1665
2019-11-22,10818,Diesel,2.7656666666666663
2019-11-22,10818,Midgrade Gas,2.5540000000000003
2019-11-22,10818,Premium Gas,2.965666666666667
2019-11-22,10818,Unleaded Gas,2.2369999999999997
2019-11-22,10838,Diesel,2.619
2019-11-22,10838,Midgrade Gas,2.6265
2019-11-22,10838,Premium Gas,2.879
2019-11-22,10838,Unleaded Gas,2.264
2019-11-23,10808,Diesel,2.6323333333333334
2019-11-23,10808,Midgrade Gas,2.379
2019-11-23,10808,Premium Gas,2.579
2019-11-23,10808,Unleaded Gas,2.1665
2019-11-23,10818,Diesel,2.7656666666666663
2019-11-23,10818,Midgrade Gas,2.5540000000000003
2019-11-23,10818,Premium Gas,2.965666666666667
2019-11-23,10818,Unleaded Gas,2.243
2019-11-23,10838,Diesel,2.619
2019-11-23,10838,Midgrade Gas,2.6315
2019-11-23,10838,Premium Gas,2.874
2019-11-23,10838,Unleaded Gas,2.259
2019-11-24,10808,Diesel,2.599
2019-11-24,10808,Midgrade Gas,2.379
2019-11-24,10808,Premium Gas,2.579
2019-11-24,10808,Unleaded Gas,2.1665
2019-11-24,10818,Diesel,2.7656666666666663
2019-11-24,10818,Midgrade Gas,2.5540000000000003
2019-11-24,10818,Premium Gas,2.965666666666667
2019-11-24,10818,Unleaded Gas,2.243
2019-11-24,10838,Diesel,2.615666666666667
2019-11-24,10838,Midgrade Gas,2.6239999999999997
2019-11-24,10838,Premium Gas,2.8665000000000003
2019-11-24,10838,Unleaded Gas,2.2565
2019-11-25,10808,Diesel,2.599
2019-11-25,10808,Midgrade Gas,2.3689999999999998
2019-11-25,10808,Premium Gas,2.579
2019-11-25,10808,Unleaded Gas,2.1665
2019-11-25,10818,Diesel,2.7656666666666663
2019-11-25,10818,Midgrade Gas,2.644
2019-11-25,10818,Premium Gas,3.0115000000000003
2019-11-25,10818,Unleaded Gas,2.2309999999999994
2019-11-25,10838,Diesel,2.615666666666667
2019-11-25,10838,Midgrade Gas,2.6189999999999998
2019-11-25,10838,Premium Gas,2.8615
2019-11-25,10838,Unleaded Gas,2.2514999999999996
2019-11-26,10808,Diesel,2.599
2019-11-26,10808,Midgrade Gas,2.3689999999999998
2019-11-26,10808,Premium Gas,2.579
2019-11-26,10808,Unleaded Gas,2.164
2019-11-26,10818,Diesel,2.7656666666666663
2019-11-26,10818,Midgrade Gas,2.582333333333333
2019-11-26,10818,Premium Gas,2.9765
2019-11-26,10818,Unleaded Gas,2.243
2019-11-26,10838,Diesel,2.615666666666667
2019-11-26,10838,Midgrade Gas,2.604
2019-11-26,10838,Premium Gas,2.8465000000000003
2019-11-26,10838,Unleaded Gas,2.2215
2019-11-27,10808,Diesel,2.599
2019-11-27,10808,Midgrade Gas,2.3689999999999998
2019-11-27,10808,Premium Gas,2.579
2019-11-27,10808,Unleaded Gas,2.164
2019-11-27,10818,Diesel,2.7656666666666663
2019-11-27,10818,Midgrade Gas,2.6023333333333336
2019-11-27,10818,Premium Gas,2.924
2019-11-27,10818,Unleaded Gas,2.243
2019-11-27,10838,Diesel,2.615666666666667
2019-11-27,10838,Midgrade Gas,2.5865
2019-11-27,10838,Premium Gas,2.829
2019-11-27,10838,Unleaded Gas,2.2139999999999995
2019-11-28,10808,Diesel,2.599
2019-11-28,10808,Midgrade Gas,2.364
2019-11-28,10808,Premium Gas,2.569
2019-11-28,10808,Unleaded Gas,2.164
2019-11-28,10818,Diesel,2.7656666666666663
2019-11-28,10818,Midgrade Gas,2.6023333333333336
2019-11-28,10818,Premium Gas,2.924
2019-11-28,10818,Unleaded Gas,2.243
2019-11-28,10838,Diesel,2.615666666666667
2019-11-28,10838,Midgrade Gas,2.5865
2019-11-28,10838,Premium Gas,2.829
2019-11-28,10838,Unleaded Gas,2.2264999999999997
2019-11-29,10808,Diesel,2.599
2019-11-29,10808,Midgrade Gas,2.364
2019-11-29,10808,Premium Gas,2.569
2019-11-29,10808,Unleaded Gas,2.164
2019-11-29,10818,Diesel,2.7656666666666663
2019-11-29,10818,Midgrade Gas,2.6023333333333336
2019-11-29,10818,Premium Gas,2.924
2019-11-29,10818,Unleaded Gas,2.243
2019-11-29,10838,Diesel,2.615666666666667
2019-11-29,10838,Midgrade Gas,2.5865
2019-11-29,10838,Premium Gas,2.8215
2019-11-29,10838,Unleaded Gas,2.2139999999999995
2019-11-30,10808,Diesel,2.599
2019-11-30,10808,Midgrade Gas,2.364
2019-11-30,10808,Premium Gas,2.569
2019-11-30,10808,Unleaded Gas,2.164
2019-11-30,10818,Diesel,2.7656666666666663
2019-11-30,10818,Midgrade Gas,2.6023333333333336
2019-11-30,10818,Premium Gas,2.9290000000000003
2019-11-30,10818,Unleaded Gas,2.247
2019-11-30,10838,Diesel,2.615666666666667
2019-11-30,10838,Midgrade Gas,2.569
2019-11-30,10838,Premium Gas,2.819
2019-11-30,10838,Unleaded Gas,2.2039999999999997
2019-12-01,10808,Diesel,2.599
2019-12-01,10808,Midgrade Gas,2.364
2019-12-01,10808,Premium Gas,2.569
2019-12-01,10808,Unleaded Gas,2.164
2019-12-01,10818,Diesel,2.7656666666666663
2019-12-01,10818,Midgrade Gas,2.609
2019-12-01,10818,Premium Gas,2.8723333333333336
2019-12-01,10818,Unleaded Gas,2.247
2019-12-01,10838,Diesel,2.615666666666667
2019-12-01,10838,Midgrade Gas,2.569
2019-12-01,10838,Premium Gas,2.804
2019-12-01,10838,Unleaded Gas,2.1965
2019-12-02,10808,Diesel,2.624
2019-12-02,10808,Midgrade Gas,2.364
2019-12-02,10808,Premium Gas,2.569
2019-12-02,10808,Unleaded Gas,2.164
2019-12-02,10818,Diesel,2.7656666666666663
2019-12-02,10818,Midgrade Gas,2.609
2019-12-02,10818,Premium Gas,2.922333333333333
2019-12-02,10818,Unleaded Gas,2.247
2019-12-02,10838,Diesel,2.615666666666667
2019-12-02,10838,Midgrade Gas,2.564
2019-12-02,10838,Premium Gas,2.799
2019-12-02,10838,Unleaded Gas,2.1515
2019-12-03,10808,Diesel,2.619
2019-12-03,10808,Midgrade Gas,2.364
2019-12-03,10808,Premium Gas,2.569
2019-12-03,10808,Unleaded Gas,2.164
2019-12-03,10818,Diesel,2.732333333333333
2019-12-03,10818,Midgrade Gas,2.579
2019-12-03,10818,Premium Gas,2.894
2019-12-03,10818,Unleaded Gas,2.2269999999999994
2019-12-03,10838,Diesel,2.615666666666667
2019-12-03,10838,Midgrade Gas,2.5515
2019-12-03,10838,Premium Gas,2.7864999999999998
2019-12-03,10838,Unleaded Gas,2.144
2019-12-04,10808,Diesel,2.619
2019-12-04,10808,Midgrade Gas,2.379
2019-12-04,10808,Premium Gas,2.579
2019-12-04,10808,Unleaded Gas,2.164
2019-12-04,10818,Diesel,2.732333333333333
2019-12-04,10818,Midgrade Gas,2.609
2019-12-04,10818,Premium Gas,2.894
2019-12-04,10818,Unleaded Gas,2.2269999999999994
2019-12-04,10838,Diesel,2.615666666666667
2019-12-04,10838,Midgrade Gas,2.5439999999999996
2019-12-04,10838,Premium Gas,2.779
2019-12-04,10838,Unleaded Gas,2.1265
2019-12-05,10808,Diesel,2.619
2019-12-05,10808,Midgrade Gas,2.379
2019-12-05,10808,Premium Gas,2.579
2019-12-05,10808,Unleaded Gas,2.164
2019-12-05,10818,Diesel,2.732333333333333
2019-12-05,10818,Midgrade Gas,2.579
2019-12-05,10818,Premium Gas,2.915
2019-12-05,10818,Unleaded Gas,2.219
2019-12-05,10838,Diesel,2.615666666666667
2019-12-05,10838,Midgrade Gas,2.5415
2019-12-05,10838,Premium Gas,2.7765
2019-12-05,10838,Unleaded Gas,2.114
2019-12-06,10808,Diesel,2.619
2019-12-06,10808,Midgrade Gas,2.379
2019-12-06,10808,Premium Gas,2.579
2019-12-06,10808,Unleaded Gas,2.1590000000000003
2019-12-06,10818,Diesel,2.732333333333333
2019-12-06,10818,Midgrade Gas,2.579
2019-12-06,10818,Premium Gas,2.915
2019-12-06,10818,Unleaded Gas,2.219
2019-12-06,10838,Diesel,2.615666666666667
2019-12-06,10838,Midgrade Gas,2.5315000000000003
2019-12-06,10838,Premium Gas,2.7664999999999997
2019-12-06,10838,Unleaded Gas,2.1015
2019-12-07,10808,Diesel,2.625666666666667
2019-12-07,10808,Midgrade Gas,2.369
2019-12-07,10808,Premium Gas,2.569
2019-12-07,10808,Unleaded Gas,2.1590000000000003
2019-12-07,10818,Diesel,2.6839999999999997
2019-12-07,10818,Midgrade Gas,2.567
2019-12-07,10818,Premium Gas,2.915
2019-12-07,10818,Unleaded Gas,2.215
2019-12-07,10838,Diesel,2.615666666666667
2019-12-07,10838,Midgrade Gas,2.5315000000000003
2019-12-07,10838,Premium Gas,2.7664999999999997
2019-12-07,10838,Unleaded Gas,2.1015
2019-12-08,10808,Diesel,2.625666666666667
2019-12-08,10808,Midgrade Gas,2.369
2019-12-08,10808,Premium Gas,2.569
2019-12-08,10808,Unleaded Gas,2.1590000000000003
2019-12-08,10818,Diesel,2.6839999999999997
2019-12-08,10818,Midgrade Gas,2.567
2019-12-08,10818,Premium Gas,2.915
2019-12-08,10818,Unleaded Gas,2.215
2019-12-08,10838,Diesel,2.615666666666667
2019-12-08,10838,Midgrade Gas,2.529
2019-12-08,10838,Premium Gas,2.764
2019-12-08,10838,Unleaded Gas,2.1015
2019-12-09,10808,Diesel,2.625666666666667
2019-12-09,10808,Midgrade Gas,2.369
2019-12-09,10808,Premium Gas,2.569
2019-12-09,10808,Unleaded Gas,2.1590000000000003
2019-12-09,10818,Diesel,2.6839999999999997
2019-12-09,10818,Midgrade Gas,2.567
2019-12-09,10818,Premium Gas,2.915
2019-12-09,10818,Unleaded Gas,2.215
2019-12-09,10838,Diesel,2.615666666666667
2019-12-09,10838,Midgrade Gas,2.524
2019-12-09,10838,Premium Gas,2.759
2019-12-09,10838,Unleaded Gas,2.2465
2019-12-10,10808,Diesel,2.625666666666667
2019-12-10,10808,Midgrade Gas,2.369
2019-12-10,10808,Premium Gas,2.569
2019-12-10,10808,Unleaded Gas,2.1590000000000003
2019-12-10,10818,Diesel,2.6839999999999997
2019-12-10,10818,Midgrade Gas,2.567
2019-12-10,10818,Premium Gas,2.894
2019-12-10,10818,Unleaded Gas,2.215
2019-12-10,10838,Diesel,2.615666666666667
2019-12-10,10838,Midgrade Gas,2.6514999999999995
2019-12-10,10838,Premium Gas,2.914
2019-12-10,10838,Unleaded Gas,2.294
2019-12-11,10808,Diesel,2.625666666666667
2019-12-11,10808,Midgrade Gas,2.369
2019-12-11,10808,Premium Gas,2.569
2019-12-11,10808,Unleaded Gas,2.1565
2019-12-11,10818,Diesel,2.6839999999999997
2019-12-11,10818,Midgrade Gas,2.539
2019-12-11,10818,Premium Gas,2.879
2019-12-11,10818,Unleaded Gas,2.215
2019-12-11,10838,Diesel,2.615666666666667
2019-12-11,10838,Midgrade Gas,2.6514999999999995
2019-12-11,10838,Premium Gas,2.9114999999999998
2019-12-11,10838,Unleaded Gas,2.2914999999999996
2019-12-12,10808,Diesel,2.622333333333333
2019-12-12,10808,Midgrade Gas,2.369
2019-12-12,10808,Premium Gas,2.569
2019-12-12,10808,Unleaded Gas,2.154
2019-12-12,10818,Diesel,2.6839999999999997
2019-12-12,10818,Midgrade Gas,2.5423333333333336
2019-12-12,10818,Premium Gas,2.879
2019-12-12,10818,Unleaded Gas,2.215
2019-12-12,10838,Diesel,2.662333333333333
2019-12-12,10838,Midgrade Gas,2.6464999999999996
2019-12-12,10838,Premium Gas,2.8739999999999997
2019-12-12,10838,Unleaded Gas,2.284
2019-12-13,10808,Diesel,2.622333333333333
2019-12-13,10808,Midgrade Gas,2.349
2019-12-13,10808,Premium Gas,2.549
2019-12-13,10808,Unleaded Gas,2.1515
2019-12-13,10818,Diesel,2.6839999999999997
2019-12-13,10818,Midgrade Gas,2.5540000000000003
2019-12-13,10818,Premium Gas,2.899
2019-12-13,10818,Unleaded Gas,2.211
2019-12-13,10838,Diesel,2.662333333333333
2019-12-13,10838,Midgrade Gas,2.6390000000000002
2019-12-13,10838,Premium Gas,2.8739999999999997
2019-12-13,10838,Unleaded Gas,2.259
2019-12-14,10808,Diesel,2.622333333333333
2019-12-14,10808,Midgrade Gas,2.349
2019-12-14,10808,Premium Gas,2.549
2019-12-14,10808,Unleaded Gas,2.149
2019-12-14,10818,Diesel,2.6839999999999997
2019-12-14,10818,Midgrade Gas,2.5540000000000003
2019-12-14,10818,Premium Gas,2.911
2019-12-14,10818,Unleaded Gas,2.215
2019-12-14,10838,Diesel,2.662333333333333
2019-12-14,10838,Midgrade Gas,2.6215
2019-12-14,10838,Premium Gas,2.8564999999999996
2019-12-14,10838,Unleaded Gas,2.2689999999999997
2019-12-15,10808,Diesel,2.622333333333333
2019-12-15,10808,Midgrade Gas,2.329
2019-12-15,10808,Premium Gas,2.549
2019-12-15,10808,Unleaded Gas,2.1465
2019-12-15,10818,Diesel,2.6839999999999997
2019-12-15,10818,Midgrade Gas,2.563
2019-12-15,10818,Premium Gas,2.911
2019-12-15,10818,Unleaded Gas,2.215
2019-12-15,10838,Diesel,2.662333333333333
2019-12-15,10838,Midgrade Gas,2.6189999999999998
2019-12-15,10838,Premium Gas,2.8539999999999996
2019-12-15,10838,Unleaded Gas,2.2565
2019-12-16,10808,Diesel,2.622333333333333
2019-12-16,10808,Midgrade Gas,2.339
2019-12-16,10808,Premium Gas,2.539
2019-12-16,10808,Unleaded Gas,2.149
2019-12-16,10818,Diesel,2.7089999999999996
2019-12-16,10818,Midgrade Gas,2.569
2019-12-16,10818,Premium Gas,2.903
2019-12-16,10818,Unleaded Gas,2.199
2019-12-16,10838,Diesel,2.662333333333333
2019-12-16,10838,Midgrade Gas,2.609
2019-12-16,10838,Premium Gas,2.8489999999999998
2019-12-16,10838,Unleaded Gas,2.2265
2019-12-17,10808,Diesel,2.625666666666667
2019-12-17,10808,Midgrade Gas,2.339
2019-12-17,10808,Premium Gas,2.539
2019-12-17,10808,Unleaded Gas,2.1465
2019-12-17,10818,Diesel,2.7089999999999996
2019-12-17,10818,Midgrade Gas,2.553
2019-12-17,10818,Premium Gas,2.851
2019-12-17,10818,Unleaded Gas,2.199
2019-12-17,10838,Diesel,2.662333333333333
2019-12-17,10838,Midgrade Gas,2.6014999999999997
2019-12-17,10838,Premium Gas,2.8364999999999996
2019-12-17,10838,Unleaded Gas,2.2015000000000002
2019-12-18,10808,Diesel,2.622333333333333
2019-12-18,10808,Midgrade Gas,2.339
2019-12-18,10808,Premium Gas,2.539
2019-12-18,10808,Unleaded Gas,2.1465
2019-12-18,10818,Diesel,2.7089999999999996
2019-12-18,10818,Midgrade Gas,2.5665
2019-12-18,10818,Premium Gas,2.814
2019-12-18,10818,Unleaded Gas,2.1949999999999994
2019-12-18,10838,Diesel,2.662333333333333
2019-12-18,10838,Midgrade Gas,2.5915
2019-12-18,10838,Premium Gas,2.819
2019-12-18,10838,Unleaded Gas,2.1915
2019-12-19,10808,Diesel,2.619
2019-12-19,10808,Midgrade Gas,2.339
2019-12-19,10808,Premium Gas,2.539
2019-12-19,10808,Unleaded Gas,2.1565000000000003
2019-12-19,10818,Diesel,2.7089999999999996
2019-12-19,10818,Midgrade Gas,2.553
2019-12-19,10818,Premium Gas,2.814
2019-12-19,10818,Unleaded Gas,2.1949999999999994
2019-12-19,10838,Diesel,2.662333333333333
2019-12-19,10838,Midgrade Gas,2.5865
2019-12-19,10838,Premium Gas,2.814
2019-12-19,10838,Unleaded Gas,2.169
2019-12-20,10808,Diesel,2.6323333333333334
2019-12-20,10808,Midgrade Gas,2.339
2019-12-20,10808,Premium Gas,2.539
2019-12-20,10808,Unleaded Gas,2.169
2019-12-20,10818,Diesel,2.7089999999999996
2019-12-20,10818,Midgrade Gas,2.5315000000000003
2019-12-20,10818,Premium Gas,2.814
2019-12-20,10818,Unleaded Gas,2.191
2019-12-20,10838,Diesel,2.662333333333333
2019-12-20,10838,Midgrade Gas,2.5465
2019-12-20,10838,Premium Gas,2.8015
2019-12-20,10838,Unleaded Gas,2.1665
2019-12-21,10808,Diesel,2.6323333333333334
2019-12-21,10808,Midgrade Gas,2.339
2019-12-21,10808,Premium Gas,2.539
2019-12-21,10808,Unleaded Gas,2.169
2019-12-21,10818,Diesel,2.7089999999999996
2019-12-21,10818,Midgrade Gas,2.5315000000000003
2019-12-21,10818,Premium Gas,2.814
2019-12-21,10818,Unleaded Gas,2.191
2019-12-21,10838,Diesel,2.662333333333333
2019-12-21,10838,Midgrade Gas,2.5465
2019-12-21,10838,Premium Gas,2.8015
2019-12-21,10838,Unleaded Gas,2.1665
2019-12-22,10808,Diesel,2.6323333333333334
2019-12-22,10808,Midgrade Gas,2.339
2019-12-22,10808,Premium Gas,2.539
2019-12-22,10808,Unleaded Gas,2.159
2019-12-22,10818,Diesel,2.7656666666666663
2019-12-22,10818,Midgrade Gas,2.5423333333333336
2019-12-22,10818,Premium Gas,2.8823333333333334
2019-12-22,10818,Unleaded Gas,2.183
2019-12-22,10838,Diesel,2.662333333333333
2019-12-22,10838,Midgrade Gas,2.5465
2019-12-22,10838,Premium Gas,2.8015
2019-12-22,10838,Unleaded Gas,2.1665
2019-12-23,10808,Diesel,2.599
2019-12-23,10808,Midgrade Gas,2.319
2019-12-23,10808,Premium Gas,2.489
2019-12-23,10808,Unleaded Gas,2.1156666666666664
2019-12-23,10818,Diesel,2.7656666666666663
2019-12-23,10818,Midgrade Gas,2.5556666666666668
2019-12-23,10818,Premium Gas,2.8823333333333334
2019-12-23,10818,Unleaded Gas,2.195
2019-12-23,10838,Diesel,2.662333333333333
2019-12-23,10838,Midgrade Gas,2.539
2019-12-23,10838,Premium Gas,2.7965
2019-12-23,10838,Unleaded Gas,2.154
2019-12-24,10808,Diesel,2.579
2019-12-24,10808,Midgrade Gas,2.359
2019-12-24,10808,Premium Gas,2.489
2019-12-24,10808,Unleaded Gas,2.1156666666666664
2019-12-24,10818,Diesel,2.7656666666666663
2019-12-24,10818,Midgrade Gas,2.549
2019-12-24,10818,Premium Gas,2.8865
2019-12-24,10818,Unleaded Gas,2.207
2019-12-24,10838,Diesel,2.662333333333333
2019-12-24,10838,Midgrade Gas,2.5265
2019-12-24,10838,Premium Gas,2.784
2019-12-24,10838,Unleaded Gas,2.1390000000000002
2019-12-25,10808,Diesel,2.579
2019-12-25,10808,Midgrade Gas,2.359
2019-12-25,10808,Premium Gas,2.489
2019-12-25,10808,Unleaded Gas,2.1156666666666664
2019-12-25,10818,Diesel,2.7489999999999997
2019-12-25,10818,Midgrade Gas,2.5515
2019-12-25,10818,Premium Gas,2.8865
2019-12-25,10818,Unleaded Gas,2.207
2019-12-25,10838,Diesel,2.662333333333333
2019-12-25,10838,Midgrade Gas,2.5265
2019-12-25,10838,Premium Gas,2.784
2019-12-25,10838,Unleaded Gas,2.1390000000000002
2019-12-26,10808,Diesel,2.579
2019-12-26,10808,Midgrade Gas,2.359
2019-12-26,10808,Premium Gas,2.489
2019-12-26,10808,Unleaded Gas,2.1156666666666664
2019-12-26,10818,Diesel,2.699
2019-12-26,10818,Midgrade Gas,2.561
2019-12-26,10818,Premium Gas,2.8790000000000004
2019-12-26,10818,Unleaded Gas,2.199
2019-12-26,10838,Diesel,2.662333333333333
2019-12-26,10838,Midgrade Gas,2.5265
2019-12-26,10838,Premium Gas,2.784
2019-12-26,10838,Unleaded Gas,2.224
2019-12-27,10808,Diesel,2.619
2019-12-27,10808,Midgrade Gas,2.3423333333333334
2019-12-27,10808,Premium Gas,2.5223333333333335
2019-12-27,10808,Unleaded Gas,2.1365
2019-12-27,10818,Diesel,2.7265
2019-12-27,10818,Midgrade Gas,2.565
2019-12-27,10818,Premium Gas,2.8790000000000004
2019-12-27,10818,Unleaded Gas,2.207
2019-12-27,10838,Diesel,2.662333333333333
2019-12-27,10838,Midgrade Gas,2.6065
2019-12-27,10838,Premium Gas,2.8890000000000002
2019-12-27,10838,Unleaded Gas,2.289
2019-12-28,10808,Diesel,2.619
2019-12-28,10808,Midgrade Gas,2.3423333333333334
2019-12-28,10808,Premium Gas,2.5523333333333333
2019-12-28,10808,Unleaded Gas,2.1514999999999995
2019-12-28,10818,Diesel,2.7239999999999998
2019-12-28,10818,Midgrade Gas,2.565
2019-12-28,10818,Premium Gas,2.8790000000000004
2019-12-28,10818,Unleaded Gas,2.2269999999999994
2019-12-28,10838,Diesel,2.642333333333333
2019-12-28,10838,Midgrade Gas,2.6464999999999996
2019-12-28,10838,Premium Gas,2.8890000000000002
2019-12-28,10838,Unleaded Gas,2.279
2019-12-29,10808,Diesel,2.619
2019-12-29,10808,Midgrade Gas,2.372333333333333
2019-12-29,10808,Premium Gas,2.5656666666666665
2019-12-29,10808,Unleaded Gas,2.1514999999999995
2019-12-29,10818,Diesel,2.7239999999999998
2019-12-29,10818,Midgrade Gas,2.565
2019-12-29,10818,Premium Gas,2.891
2019-12-29,10818,Unleaded Gas,2.239
2019-12-29,10838,Diesel,2.6523333333333334
2019-12-29,10838,Midgrade Gas,2.6514999999999995
2019-12-29,10838,Premium Gas,2.894
2019-12-29,10838,Unleaded Gas,2.279
2019-12-30,10808,Diesel,2.619
2019-12-30,10808,Midgrade Gas,2.365666666666667
2019-12-30,10808,Premium Gas,2.5656666666666665
2019-12-30,10808,Unleaded Gas,2.154
2019-12-30,10818,Diesel,2.7489999999999997
2019-12-30,10818,Midgrade Gas,2.565
2019-12-30,10818,Premium Gas,2.911
2019-12-30,10818,Unleaded Gas,2.243
2019-12-30,10838,Diesel,2.6523333333333334
2019-12-30,10838,Midgrade Gas,2.6464999999999996
2019-12-30,10838,Premium Gas,2.914
2019-12-30,10838,Unleaded Gas,2.2689999999999997
2019-12-31,10808,Diesel,2.619
2019-12-31,10808,Midgrade Gas,2.372333333333333
2019-12-31,10808,Premium Gas,2.5656666666666665
2019-12-31,10808,Unleaded Gas,2.159
2019-12-31,10818,Diesel,2.832333333333333
2019-12-31,10818,Midgrade Gas,2.5915
2019-12-31,10818,Premium Gas,2.911
2019-12-31,10818,Unleaded Gas,2.2510000000000003
2019-12-31,10838,Diesel,2.6523333333333334
2019-12-31,10838,Midgrade Gas,2.6414999999999997
2019-12-31,10838,Premium Gas,2.8890000000000002
2019-12-31,10838,Unleaded Gas,2.264
2020-01-01,10808,Diesel,2.619
2020-01-01,10808,Midgrade Gas,2.372333333333333
2020-01-01,10808,Premium Gas,2.5656666666666665
2020-01-01,10808,Unleaded Gas,2.159
2020-01-01,10818,Diesel,2.832333333333333
2020-01-01,10818,Midgrade Gas,2.699
2020-01-01,10818,Premium Gas,2.911
2020-01-01,10818,Unleaded Gas,2.2510000000000003
2020-01-01,10838,Diesel,2.642333333333333
2020-01-01,10838,Midgrade Gas,2.6414999999999997
2020-01-01,10838,Premium Gas,2.874
2020-01-01,10838,Unleaded Gas,2.269
2020-01-02,10808,Diesel,2.619
2020-01-02,10808,Midgrade Gas,2.359
2020-01-02,10808,Premium Gas,2.574
2020-01-02,10808,Unleaded Gas,2.1689999999999996
2020-01-02,10818,Diesel,2.832333333333333
2020-01-02,10818,Midgrade Gas,2.6215
2020-01-02,10818,Premium Gas,2.903
2020-01-02,10818,Unleaded Gas,2.2510000000000003
2020-01-02,10838,Diesel,2.685666666666666
